person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,prev_default_flag,high_lpi_low_grade,default,pd_hat,risk_band,exposure,expected_loss
25,60000,3.0,3000,13.47,0.05,3,1,0,1,0.0813284965503384,Medium,3000,109.79347034295684
26,65004,7.0,20000,11.99,0.31,2,0,0,1,0.4959399849191297,High,20000,4463.459864272168
29,51000,8.0,25000,11.49,0.49,10,0,0,0,0.5855755777942051,High,25000,6587.725250184807
25,33000,4.0,3600,10.0,0.11,3,0,0,1,0.1617464985735204,High,3600,262.029327689103
25,180488,9.0,24000,12.87,0.13,2,0,0,0,0.06787228555475901,Medium,24000,733.0206839913973
27,45600,11.0,7500,5.42,0.16,5,0,0,0,0.03548278973697871,Low,7500,119.75441536230315
34,109800,12.0,10000,10.99,0.09,8,0,0,0,0.04616542301613409,Low,10000,207.74440357260343
23,73185,7.0,7000,9.63,0.08,2,0,0,1,0.06616144558169859,Medium,7000,208.40855358235058
22,55000,6.0,25000,10.74,0.45,2,0,0,0,0.5043314378130722,High,25000,5673.728675397062
24,59000,5.0,15000,14.79,0.25,3,1,0,1,0.49833705510035453,High,15000,3363.7751219273932
22,35000,6.0,12000,11.71,0.34,4,0,0,1,0.6735475227204396,High,12000,3637.156622690374
23,120000,7.0,10000,7.51,0.08,3,0,0,0,0.022920258268489313,Low,10000,103.1411622082019
35,100000,0.0,5000,7.74,0.05,7,0,0,0,0.02453374646071899,Low,5000,55.20092953661773
23,30000,7.0,10000,12.18,0.33,3,0,0,1,0.7118410742621041,High,10000,3203.284834179469
36,34000,2.0,8000,10.99,0.24,16,0,0,0,0.25720115993739606,High,8000,925.924175774626
22,119000,2.0,12000,10.36,0.1,2,0,0,0,0.03300079785801549,Low,12000,178.20430843328364
27,50000,5.0,8000,7.14,0.16,6,0,0,0,0.037112213261950903,Low,8000,133.60396774302328
33,38604,0.0,7500,10.99,0.19,5,0,0,1,0.1030940524385298,Medium,7500,347.9424269800381
27,85000,4.0,14400,8.49,0.17,10,0,0,0,0.03817810057144152,Low,14400,247.39409170294107
31,91000,12.0,4000,7.66,0.04,6,0,0,0,0.028242320445337327,Low,4000,50.83617680160719
25,55000,9.0,6500,7.49,0.12,3,0,0,0,0.037194346523527246,Low,6500,108.7934635813172
22,51996,7.0,6000,10.75,0.12,2,0,0,0,0.08230458076323371,Medium,6000,222.22236806073101
24,93600,4.0,3600,5.42,0.04,2,0,0,0,0.023822045181974668,Low,3600,38.59171319479896
23,52700,7.0,8000,16.29,0.13,2,1,0,1,0.47035293532296296,High,8000,1693.2705671626666
22,42200,6.0,12800,15.21,0.3,2,0,0,1,0.4690253264799213,High,12800,2701.585880524347
26,232500,0.0,25000,14.17,0.11,2,1,0,0,0.17916370183927183,High,25000,2015.591645691808
46,105398,9.0,20700,17.43,0.2,12,0,0,0,0.4047867493786559,High,20700,3770.588570462179
23,87000,7.0,17000,7.51,0.2,3,0,0,0,0.030271893131187465,Low,17000,231.5799824535841
23,71004,1.0,15000,13.47,0.21,3,1,0,0,0.1187496099327126,Medium,15000,801.55986704581
23,35400,4.0,9600,11.89,0.27,2,0,0,0,0.12900551598854923,Medium,9600,557.3038290705326
23,75000,2.0,3000,10.99,0.04,2,0,0,0,0.07359303670771776,Medium,3000,99.35059955541898
24,60500,1.0,8150,17.27,0.13,3,1,0,1,0.7218681867719471,High,8150,2647.451574986116
23,120000,7.0,25000,9.99,0.21,2,0,0,0,0.03516357656066242,Low,25000,395.59023630745224
24,115000,7.0,1500,6.76,0.01,4,0,0,0,0.022918105473846383,Low,1500,15.469721194846308
22,78700,6.0,7000,7.68,0.09,3,0,0,1,0.03713698168013948,Low,7000,116.98149229243937
44,65004,3.0,25000,11.86,0.38,17,0,0,0,0.7154943917359603,High,25000,8049.3119070295525
27,46000,2.0,4000,12.53,0.09,9,1,0,1,0.17595229692431227,High,4000,316.7141344637621
38,30000,8.0,10000,11.22,0.33,17,1,0,0,0.696128995807315,High,10000,3132.5804811329176
26,38400,4.0,7000,12.69,0.18,2,0,0,0,0.12353183724849703,Medium,7000,389.12528733276565
34,37000,2.0,6400,13.61,0.17,9,0,0,0,0.14084917182750448,Medium,6400,405.6456148632129
37,32400,0.0,8000,15.99,0.25,11,0,0,0,0.7952546852662685,High,8000,2862.916866958567
27,45000,7.0,6800,6.17,0.15,9,0,0,0,0.03451475177602319,Low,6800,105.61514043463097
27,83200,11.0,9000,15.31,0.11,5,1,0,0,0.28780218247889183,High,9000,1165.5988390395119
30,50000,14.0,1000,10.99,0.02,6,0,0,0,0.09185511345606753,Medium,1000,41.334801055230386
25,120000,2.0,15000,7.51,0.13,2,0,0,0,0.022159771157427444,Low,15000,149.57845531263524
36,56400,0.0,20000,13.57,0.35,12,1,0,0,0.7345788810015544,High,20000,6611.2099290139895
26,85000,0.0,8000,10.99,0.09,3,0,0,0,0.054649735707258666,Medium,8000,196.7390485461312
26,31200,4.0,2500,10.37,0.08,3,0,0,0,0.16054258008508124,High,2500,180.61040259571638
28,47004,12.0,10000,13.61,0.21,6,1,0,1,0.12588544114130448,Medium,10000,566.4844851358702
28,130000,2.0,12000,13.55,0.09,8,1,0,0,0.0702900604922355,Medium,12000,379.5663266580717
34,60500,3.0,11200,15.62,0.19,10,1,0,1,0.38944335499928295,High,11200,1962.7945091963861
36,32004,3.0,5000,10.62,0.16,15,0,0,0,0.16935810876353696,High,5000,381.0557447179582
26,85000,10.0,4800,11.59,0.06,2,1,0,0,0.09856431609164024,Medium,4800,212.89892275794293
37,80004,7.0,14500,11.26,0.18,14,0,0,0,0.05632657138050764,Medium,14500,367.53087825781233
23,50000,0.0,10000,6.92,0.2,2,0,0,0,0.03509675221977304,Low,10000,157.9353849889787
34,130000,5.0,20000,10.65,0.15,10,0,0,0,0.03668749100644375,Low,20000,330.1874190579938
24,108000,5.0,9950,14.96,0.09,4,1,0,0,0.25056918929872274,High,9950,1121.923545085031
27,54000,11.0,4000,10.99,0.07,8,0,0,0,0.11528823906425717,Medium,4000,207.5188303156629
34,45000,1.0,3800,13.16,0.08,5,1,0,0,0.11729414896729336,Medium,3800,200.57299473407164
24,39000,2.0,16000,14.22,0.41,4,0,0,1,0.8688588035452269,High,16000,6255.783385525634
31,170000,15.0,10000,13.49,0.06,8,1,0,0,0.07037855763464379,Medium,10000,316.70350935589704
22,73000,3.0,17000,11.99,0.23,3,0,0,0,0.09965521323304706,Medium,17000,762.3623812328101
26,28000,7.0,6500,7.51,0.23,3,0,0,0,0.07365608650564545,Medium,6500,215.44405302901293
28,20000,0.0,10000,10.99,0.5,7,0,1,1,0.8091635726011688,High,10000,3641.2360767052596
24,47110,0.0,11000,10.99,0.23,4,0,0,0,0.09858462247932573,Medium,11000,487.99388127266235
29,35500,3.0,3000,11.86,0.08,9,0,0,0,0.12155534199360771,Medium,3000,164.0997116913704
31,120000,9.0,9000,8.94,0.07,6,0,0,0,0.02896634606971298,Low,9000,117.31370158233756
28,57000,5.0,9500,7.51,0.17,5,0,0,0,0.04018152046078117,Low,9500,171.7759999698395
25,45996,3.0,11500,12.53,0.25,3,1,0,0,0.1732247848843333,High,11500,896.4382617764248
22,56400,2.0,25000,14.96,0.44,3,1,1,1,0.8240645020763722,High,25000,9270.725648359186
27,122000,3.0,15000,12.73,0.12,5,0,0,0,0.049901041051655715,Low,15000,336.83202709867606
25,90000,4.0,10000,10.0,0.11,2,0,0,0,0.03492892989508944,Low,10000,157.18018452790247
22,45000,0.0,6000,13.23,0.13,4,0,0,0,0.10784584078252679,Medium,6000,291.18377011282234
52,71520,0.0,7000,16.82,0.1,28,0,0,1,0.7405992640922886,High,7000,2332.8876818907092
59,40000,5.0,3600,7.49,0.09,24,0,0,0,0.03164417812824198,Low,3600,51.26356856775202
24,30000,1.0,3000,10.37,0.1,2,0,0,0,0.1617464985735204,High,3000,218.35777307425252
23,70550,7.0,15000,8.9,0.18,4,0,0,1,0.051340554688890296,Medium,15000,346.5487441500095
42,300000,0.0,10000,17.27,0.03,14,1,0,0,0.4577895385199745,High,10000,2060.052923339885
31,32400,2.0,20500,11.03,0.63,6,1,0,1,0.7951877225472604,High,20500,7335.606740498478
30,69996,14.0,6000,14.26,0.09,8,0,0,0,0.14415973650099137,Medium,6000,389.23128855267674
27,160000,12.0,7000,12.23,0.04,6,1,0,0,0.08115525654972652,Medium,7000,255.63905813163856
26,36000,3.0,7000,14.96,0.19,4,1,0,1,0.44397149112907763,High,7000,1398.5101970565945
35,95000,17.0,15000,11.49,0.16,10,0,0,0,0.04819376183577062,Low,15000,325.30789239145173
49,64600,4.0,10000,16.49,0.13,12,0,0,1,0.4220505147357691,High,10000,1899.2273163109612
26,36000,4.0,5400,8.9,0.15,2,0,0,0,0.06682803835226886,Medium,5400,162.39213319601333
41,35000,18.0,1500,13.06,0.04,12,0,0,0,0.10649144051597019,Medium,1500,71.88172234827988
22,79000,6.0,10375,6.62,0.13,4,0,0,0,0.03500309895692453,Low,10375,163.4207182551414
22,43200,6.0,6000,7.68,0.14,4,0,0,0,0.042701369042596596,Low,6000,115.2936964150108
29,71400,14.0,10000,14.27,0.14,8,0,0,1,0.1820400170206719,High,10000,819.1800765930236
24,40000,4.0,14000,15.58,0.35,3,1,1,1,0.7460842717861802,High,14000,4700.330912252935
25,33996,0.0,5000,9.38,0.15,3,0,0,0,0.179685987712538,High,5000,404.29347235321046
30,90000,14.0,10000,15.62,0.11,6,1,0,0,0.2662181777807636,High,10000,1197.9818000134362
21,32400,2.0,10000,13.23,0.31,4,0,0,1,0.8296083611471453,High,10000,3733.237625162154
28,42000,4.0,2000,14.96,0.05,6,1,0,1,0.41577607401007277,High,2000,374.1984666090655
22,54500,6.0,7500,10.59,0.14,3,0,0,0,0.06763647734498598,Medium,7500,228.2731110393277
31,106000,15.0,2400,9.63,0.02,6,0,0,0,0.03205933900040139,Low,2400,34.62408612043351
23,125000,7.0,5000,10.99,0.04,2,0,0,0,0.04406732489819631,Low,5000,99.15148102094169
23,30000,0.0,4800,10.99,0.16,4,0,0,0,0.18834883501376032,High,4800,406.8334836297223
23,62500,1.0,24250,10.62,0.39,4,0,0,1,0.5504860919395422,High,24250,6007.179478290254
24,30000,1.0,4300,9.63,0.14,4,0,0,0,0.12343359211920073,Medium,4300,238.84400075065344
29,100000,13.0,10000,6.92,0.1,7,0,0,0,0.02305499883388243,Low,10000,103.74749475247093
30,118000,5.0,10000,7.14,0.08,7,0,0,0,0.03901760949873932,Low,10000,175.57924274432696
24,21600,4.0,6500,14.79,0.3,4,1,0,1,0.4643844864619818,High,6500,1358.3246229012968
31,168000,6.0,25000,13.06,0.15,5,0,0,0,0.07355365200229953,Medium,25000,827.4785850258697
22,20000,1.0,6500,10.99,0.33,2,0,0,1,0.7292581123488568,High,6500,2133.079978620406
22,82000,6.0,6000,10.99,0.07,2,0,0,0,0.05351441905970537,Medium,6000,144.48893146120452
26,35960,10.0,8400,11.49,0.23,3,0,0,0,0.12079853681084946,Medium,8400,456.618469145011
25,31200,4.0,4000,17.19,0.13,4,1,0,1,0.574846558610805,High,4000,1034.723805499449
24,14400,0.0,4375,10.99,0.3,2,0,0,1,0.9391191197246673,High,4375,1848.8907669579387
21,9600,4.0,2375,10.0,0.25,3,0,0,1,0.9231773227444917,High,2375,986.6457636831757
23,57000,8.0,7500,11.97,0.13,4,0,0,0,0.09721763513064438,Medium,7500,328.1095185659248
26,250000,10.0,15000,7.49,0.06,2,0,0,0,0.022751596277751113,Low,15000,153.57327487482002
21,10560,5.0,1000,10.36,0.09,4,0,0,0,0.46938005119125054,High,1000,211.22102303606275
36,55000,6.0,9000,10.99,0.16,16,0,0,0,0.08633017047710538,Medium,9000,349.63719043227684
27,34000,3.0,10000,16.77,0.29,7,0,0,1,0.7017366701964228,High,10000,3157.8150158839026
35,90000,9.0,20000,12.53,0.22,5,0,0,0,0.054233754455895254,Medium,20000,488.10379010305735
40,33000,2.0,1000,10.99,0.03,16,0,0,0,0.16044601111915055,High,1000,72.20070500361774
40,83000,7.0,2800,12.18,0.03,13,0,0,1,0.0528493607961494,Medium,2800,66.59019460314825
34,130000,5.0,6450,13.23,0.05,7,0,0,0,0.056010503489259976,Medium,6450,162.57048637757708
29,120000,1.0,17500,12.87,0.15,5,0,0,0,0.05507414901525946,Medium,17500,433.7089234951683
28,30000,5.0,2400,9.25,0.08,6,0,0,0,0.11504490394066193,Medium,2400,124.24849625591489
21,41000,5.0,7000,5.79,0.17,3,0,0,0,0.04085791725873016,Low,7000,128.70243936500003
25,65000,8.0,18000,10.99,0.28,3,0,0,0,0.09096134195593174,Medium,18000,736.7868698430472
26,48000,7.0,10000,10.99,0.21,3,0,0,0,0.09662987870805016,Medium,10000,434.83445418622574
26,40000,0.0,5000,15.99,0.13,2,1,0,1,0.6766685456801985,High,5000,1522.5042277804466
28,215662,12.0,21000,11.99,0.1,6,0,0,0,0.04980766110858564,Low,21000,470.6823974761342
23,42000,7.0,15000,11.83,0.36,4,0,0,1,0.5845808428410694,High,15000,3945.9206891772187
29,40000,13.0,25000,11.86,0.63,6,0,0,0,0.5845782224135734,High,25000,6576.5050021527
24,66000,8.0,9600,11.26,0.15,3,0,0,0,0.07542357661930274,Medium,9600,325.82985099538786
29,44400,4.0,5000,10.99,0.11,7,0,0,0,0.17615883020706632,High,5000,396.35736796589924
23,31200,7.0,6000,10.37,0.19,3,0,0,0,0.17130491445833207,High,6000,462.52326903749656
26,56000,6.0,8150,12.87,0.15,4,0,0,0,0.11714707654764897,Medium,8150,429.6369032385026
31,29004,4.0,6000,10.75,0.21,8,0,0,1,0.16674691612405404,High,6000,450.2166735349459
42,54000,4.0,16000,12.87,0.3,14,1,0,1,0.1778347829126933,High,16000,1280.4104369713918
21,24000,4.0,3600,11.99,0.15,3,0,0,0,0.13746014340857146,Medium,3600,222.68543232188577
27,68255,6.0,17500,17.93,0.22,10,1,0,1,0.5093439238783369,High,17500,4011.0834005419033
23,45600,7.0,10000,16.11,0.22,4,1,0,0,0.4500953138978615,High,10000,2025.4289125403768
25,95111,9.0,18000,14.72,0.19,4,0,0,0,0.18241468789625218,High,18000,1477.5589719596426
24,46000,8.0,2000,7.66,0.04,2,0,0,0,0.049059823060257544,Low,2000,44.15384075423179
22,21000,5.0,4800,10.75,0.23,3,0,0,0,0.1198064757591792,Medium,4800,258.7819876398271
34,95000,5.0,18600,13.57,0.2,7,1,0,0,0.07819647233034102,Medium,18600,654.5044734049544
29,64320,13.0,8000,6.03,0.12,9,0,0,0,0.032205645140135755,Low,8000,115.94032250448873
25,44000,7.0,7500,13.92,0.17,3,0,0,1,0.2322664045930479,High,7500,783.8991155015367
65,76000,3.0,35000,10.99,0.46,28,0,0,1,0.8459422510496182,High,35000,13323.590454031486
32,155000,3.0,7500,11.59,0.05,5,1,0,0,0.08552806129173662,Medium,7500,288.6572068596111
22,45000,1.0,3300,10.99,0.07,3,0,0,0,0.09347118931015207,Medium,3300,138.80471612557582
41,140000,2.0,15000,17.88,0.11,11,0,0,0,0.6802550495364059,High,15000,4591.72158437074
23,38000,5.0,5400,7.9,0.14,3,0,0,0,0.05786611367606695,Medium,5400,140.6146562328427
29,48880,3.0,14000,10.65,0.29,9,0,0,0,0.08970496578566518,Medium,14000,565.1412844496906
23,67000,7.0,3000,10.99,0.04,2,0,0,0,0.07782999811339773,Medium,3000,105.07049745308694
23,120000,7.0,16000,10.37,0.13,3,0,0,0,0.031916767140633864,Low,16000,229.80072341256383
22,27302,6.0,3725,12.69,0.14,2,0,0,0,0.16710311134123113,High,3725,280.1065903857387
28,96000,12.0,6000,12.69,0.06,10,0,0,0,0.056688352350479865,Medium,6000,153.05855134629564
24,56000,8.0,12250,6.03,0.22,4,0,0,0,0.03908940109358627,Low,12250,215.48032352839434
42,69996,1.0,10000,7.66,0.14,12,0,0,0,0.02329193367866782,Low,10000,104.81370155400519
27,146000,3.0,10175,12.99,0.07,6,0,0,1,0.05522117647695668,Medium,10175,252.8439617938654
24,115154,8.0,3000,14.27,0.03,2,0,0,0,0.10934313176240903,Medium,3000,147.6132278792522
31,97000,6.0,12000,7.66,0.12,6,0,0,0,0.02412319620671494,Low,12000,130.2652595162607
35,50000,4.0,10000,9.91,0.2,7,0,0,0,0.06466408756058081,Medium,10000,290.98839402261365
22,55000,2.0,2200,5.42,0.04,3,0,0,0,0.03499362740996005,Low,2200,34.64369113586045
22,175000,6.0,3500,11.91,0.02,2,1,0,0,0.08064795776150231,Medium,3500,127.02053347436615
24,50000,0.0,5500,10.99,0.11,3,0,0,0,0.09423918090715504,Medium,5500,233.24197274520873
34,62000,18.0,28000,11.71,0.45,10,0,0,0,0.5487466220060506,High,28000,6914.207437276237
28,150000,11.0,15000,9.63,0.1,9,0,0,0,0.029214925354591192,Low,15000,197.20074614349056
26,75000,10.0,10000,8.94,0.13,2,0,0,0,0.04614175787514534,Low,10000,207.63791043815402
44,140000,14.0,21500,11.83,0.15,11,0,0,0,0.048968780260698626,Low,21500,473.7729490222592
25,39000,0.0,6000,13.49,0.15,2,1,0,1,0.23912675231903124,High,6000,645.6422312613844
33,60000,4.0,10000,13.98,0.17,7,0,0,0,0.07566305493978519,Medium,10000,340.4837472290333
24,76800,0.0,6400,7.51,0.08,3,0,0,0,0.03341854547119624,Low,6400,96.24541095704518
46,90000,5.0,20000,6.91,0.22,15,0,0,0,0.026361708747456983,Low,20000,237.25537872711283
27,49000,11.0,25000,11.36,0.51,5,0,0,1,0.5986439462291095,High,25000,6734.744395077483
22,50004,4.0,4950,10.99,0.1,2,0,0,0,0.09393944260681575,Medium,4950,209.25010840668207
55,78000,2.0,8000,10.99,0.1,29,0,0,1,0.09318152132220239,Medium,8000,335.45347675992866
34,70000,0.0,10000,10.99,0.14,9,0,0,0,0.05601990898979974,Medium,10000,252.08959045409884
27,390000,11.0,10000,11.26,0.03,6,0,0,0,0.04357064454176025,Low,10000,196.06790043792114
32,70000,6.0,13200,13.49,0.19,6,0,0,0,0.0702834167228705,Medium,13200,417.4834953338508
27,82000,11.0,4000,7.9,0.05,10,0,0,0,0.03620281233587733,Low,4000,65.16506220457919
35,108000,1.0,7000,10.99,0.06,7,0,0,0,0.04679944906837529,Low,7000,147.41826456538217
22,43000,2.0,22800,12.69,0.53,2,0,0,0,0.7459632176744854,High,22800,7653.58261334022
23,34560,1.0,10000,10.59,0.29,2,0,0,0,0.2460328309483979,High,10000,1107.1477392677905
22,12000,6.0,4750,7.14,0.4,2,0,0,1,0.9725096613079665,High,4750,2078.7394010457783
24,123000,6.0,4750,10.99,0.04,3,0,0,0,0.04406732489819631,Low,4750,94.19390696989461
26,65004,3.0,8400,7.51,0.13,3,0,0,0,0.03423114427049232,Low,8400,129.39372534246098
47,41000,2.0,10000,13.79,0.24,16,0,0,0,0.1345294181580223,Medium,10000,605.3823817111004
27,130000,11.0,11000,9.62,0.08,5,0,0,0,0.02974956874447724,Low,11000,147.26036528516235
22,30000,0.0,5000,11.49,0.17,4,0,0,0,0.18834883501376032,High,5000,423.78487878096075
24,110004,5.0,14000,7.88,0.13,2,0,0,0,0.023394316128595875,Low,14000,147.384191610154
22,24000,1.0,2000,13.11,0.08,4,1,0,0,0.17076848378152684,High,2000,153.69163540337416
22,62050,1.0,2000,13.35,0.03,4,1,0,1,0.11059815002151317,Medium,2000,99.53833501936187
25,47000,6.0,6000,11.71,0.13,2,0,0,0,0.09662987870805016,Medium,6000,260.9006725117355
22,31000,6.0,10000,8.9,0.32,4,0,0,1,0.6067528160618457,High,10000,2730.3876722783057
27,48000,5.0,9000,10.99,0.19,10,0,0,0,0.09569864017543757,Medium,9000,387.5794927105222
33,33504,4.0,9600,10.99,0.29,8,0,0,0,0.18716123258032352,High,9600,808.5365247469977
22,30000,1.0,5500,10.99,0.18,3,0,0,0,0.18432131025156612,High,5500,456.1952428726261
22,106000,6.0,35000,10.99,0.33,2,0,0,0,0.36573484082003943,High,35000,5760.323742915622
34,35100,16.0,9000,13.47,0.26,8,0,0,0,0.1298415337115506,Medium,9000,525.85821153178
29,38004,3.0,1500,14.35,0.04,10,1,0,0,0.24839713039622377,High,1500,167.66806301745106
25,45000,9.0,3000,6.17,0.07,4,0,0,0,0.036348420064250396,Low,3000,49.07036708673804
25,306000,2.0,24250,13.85,0.08,3,0,0,0,0.07674817841665584,Medium,24250,837.5144969717568
22,40000,0.0,6000,12.87,0.15,3,1,0,0,0.11473559492425214,Medium,6000,309.78610629548075
24,53000,8.0,6850,6.92,0.13,2,0,0,0,0.035521776395510574,Low,6850,109.49587573916135
26,34000,5.0,7500,7.9,0.22,4,0,0,0,0.16150822446642796,High,7500,545.0902575741944
32,85000,4.0,24000,7.9,0.28,6,0,0,0,0.0600494232071017,Medium,24000,648.5337706366984
37,200000,3.0,10000,13.8,0.05,16,0,0,0,0.060852248150284616,Medium,10000,273.8351166762808
28,12000,4.0,3000,9.62,0.25,5,0,0,1,0.9247971673661861,High,3000,1248.4761759443513
28,138000,11.0,5000,6.62,0.04,5,0,0,0,0.021983002808048453,Low,5000,49.461756318109025
23,80000,1.0,12000,13.48,0.15,4,1,0,0,0.07554536046082488,Medium,12000,407.9449464884544
25,145000,3.0,25000,11.36,0.17,3,0,0,0,0.05370435174411926,Medium,25000,604.1739571213417
26,74999,4.0,16000,17.27,0.21,4,1,0,0,0.49330751192587274,High,16000,3551.8140858662837
51,52250,4.0,9200,13.61,0.18,24,0,0,0,0.1164494947700574,Medium,9200,482.10090834803765
23,36000,3.0,3000,13.22,0.08,4,0,0,0,0.14297508528057992,Medium,3000,193.0163651287829
33,44000,6.0,6000,14.96,0.14,8,0,0,1,0.5279067331912792,High,6000,1425.3481796164538
26,71040,1.0,3000,5.79,0.04,2,0,0,0,0.03317090333058099,Low,3000,44.780719496284334
28,118000,7.0,4800,8.9,0.04,6,0,0,0,0.049653018666765365,Low,4800,107.25052032021318
25,81000,5.0,25000,7.29,0.31,3,0,0,1,0.3409570149785423,High,25000,3835.766418508601
29,55000,11.0,4000,10.99,0.07,6,0,0,0,0.09083035496958473,Medium,4000,163.49463894525252
28,76500,12.0,10000,12.42,0.13,7,0,0,0,0.06966829558684295,Medium,10000,313.5073301407933
31,43812,2.0,2400,14.35,0.05,5,0,0,0,0.2788446050054853,High,2400,301.15217340592415
24,41000,4.0,10000,6.99,0.24,4,0,0,0,0.04252095761753035,Low,10000,191.34430927888658
32,75000,4.0,5000,9.99,0.07,8,0,0,0,0.05368183139468187,Medium,5000,120.7841206380342
24,55000,5.0,3100,11.71,0.06,2,0,0,0,0.09171902529331835,Medium,3100,127.9480402841791
38,53052,0.0,8000,10.99,0.15,15,0,0,0,0.08600222392255032,Medium,8000,309.6080061211811
27,35000,5.0,10000,13.48,0.29,10,0,0,0,0.13231747016630982,Medium,10000,595.4286157483942
23,44000,4.0,3000,9.62,0.07,4,0,0,1,0.11638773406939372,Medium,3000,157.12344099368153
29,35000,7.0,7000,12.68,0.2,9,1,0,0,0.12009277840561422,Medium,7000,378.2922519776848
33,20640,0.0,6250,14.84,0.3,7,0,0,0,0.6327864352989329,High,6250,1779.7118492782486
46,80000,3.0,10000,6.17,0.13,13,0,0,0,0.02278259028929525,Low,10000,102.52165630182861
26,66000,2.0,15000,16.02,0.23,2,0,0,1,0.6788923149965174,High,15000,4582.523126226492
46,58000,10.0,6300,11.03,0.11,13,0,0,0,0.09004227770540538,Medium,6300,255.26985729482428
24,29000,0.0,6250,10.99,0.22,2,0,0,0,0.2817836141576717,High,6250,792.5164148184517
23,68000,1.0,7500,11.49,0.11,3,0,0,0,0.07751681197116918,Medium,7500,261.619240402696
22,60000,0.0,5500,7.88,0.09,2,0,0,0,0.027140865426518064,Low,5500,67.17364193063221
38,94000,3.0,5000,15.33,0.05,16,1,0,0,0.27468891116365585,High,5000,618.0500501182257
31,70000,0.0,10000,10.99,0.14,8,1,0,0,0.12744297418813605,Medium,10000,573.4933838466122
23,65000,7.0,6250,6.76,0.1,2,0,0,0,0.03217723956164087,Low,6250,90.49848626711494
25,130000,3.0,8000,13.49,0.06,4,0,0,0,0.05565086398631869,Medium,8000,200.34311035074728
32,73000,3.0,8500,7.29,0.12,10,0,0,0,0.04281969089528426,Low,8500,163.7853176744623
35,32000,1.0,10750,14.96,0.34,5,1,1,1,0.8411839050445765,High,10750,4069.227140653139
25,42000,1.0,6000,10.99,0.14,2,0,0,0,0.10513839613256347,Medium,6000,283.8736695579214
23,43600,7.0,15000,10.99,0.34,3,0,0,0,0.587826624775099,High,15000,3967.8297172319185
24,65000,1.0,6000,10.99,0.09,2,0,0,0,0.07634005607308116,Medium,6000,206.1181513973191
26,43200,10.0,2500,9.88,0.06,4,0,0,0,0.07911176980040847,Medium,2500,89.00074102545955
25,82000,1.0,22000,17.51,0.27,2,0,0,1,0.7527165860083813,High,22000,7451.894201482975
38,100280,1.0,17850,11.99,0.18,17,0,0,0,0.04936421208151257,Low,17850,396.51803354474976
24,50000,1.0,1500,14.26,0.03,2,0,0,0,0.25023399439797905,High,1500,168.90794621863586
26,125000,2.0,20000,13.11,0.16,2,0,0,0,0.06496353886097958,Medium,20000,584.6718497488162
32,39000,5.0,5000,14.09,0.13,10,0,0,1,0.3955331876526903,High,5000,889.9496722185532
36,124000,2.0,2000,12.99,0.02,16,1,0,0,0.07274288968913624,Medium,2000,65.46860072022261
21,23000,2.0,7000,8.9,0.3,3,0,0,0,0.11160775235637387,Medium,7000,351.56441992257766
